srcplate384	srcwell384	srcplate96	srcwell96	mass	destplate1	destwell1	destplate2	destwell2	destplate3	destwell3	destplate4	destwell4	destplate5	destwell5	destplate6	destwell6	destplate7	destwell7	destplate8	destwell8	destplate9	destwell9	destplate10	destwell10
CDIQ0485	L07	CDIV0487	F04	397.1348	V64A	O02	V64A	A08	V64A	F11	V64A	P18	V64A	L21	V64B	C06	V64B	H12	V64B	A13	V64B	E22	RL	1
CDIQ0485	N07	CDIV0487	G04	390.1613	V64A	C05	V64A	C09	V64A	K11	V64A	B19	V64A	G21	V64B	P03	V64B	L07	V64B	F13	V64B	H20	RN	1
CDIQ0485	P07	CDIV0487	H04	430.1926	V64A	N04	V64A	J05	V64A	G14	V64A	A19	V64B	F01	V64B	F04	V64B	H10	V64B	C16	V64B	G18	RP	1
CDIQ0485	A08	CDIV0486	A04	237.1551	V64A	F04	V64A	P10	V64A	L14	V64A	A19	V64A	C23	V64B	L06	V64B	F08	V64B	D14	V64B	A21	RA	1
CDIQ0485	C08	CDIV0486	B04	306.2130	V64A	P02	V64A	C09	V64A	P12	V64A	F20	V64A	K24	V64B	C05	V64B	L09	V64B	G15	V64B	J17	RC	1
CDIQ0485	E08	CDIV0486	C04	271.1395	V64A	A03	V64A	O06	V64A	K14	V64A	C20	V64A	H23	V64B	I04	V64B	F12	V64B	L13	V64B	H17	RE	1
CDIQ0485	G08	CDIV0486	D04	273.1551	V64A	D01	V64A	M05	V64A	P13	V64A	L16	V64A	C22	V64B	H05	V64B	K07	V64B	B13	V64B	C22	RG	1
CDIQ0485	I08	CDIV0486	E04	238.1504	V64A	C02	V64A	N05	V64A	N14	V64A	I15	V64B	G01	V64B	O04	V64B	H12	V64B	A15	V64B	N20	RI	1
CDIQ0485	K08	CDIV0486	F04	239.1708	V64A	M01	V64A	D07	V64A	H16	V64A	I16	V64A	K21	V64B	E06	V64B	M07	V64B	N15	V64B	I19	RK	1
CDIQ0485	M08	CDIV0486	G04	225.1187	V64A	C03	V64A	O08	V64A	L11	V64A	C17	V64A	L22	V64B	C06	V64B	B12	V64B	N14	V64B	I19	RM	1
CDIQ0485	O08	CDIV0486	H04	314.1817	V64A	A03	V64A	K07	V64A	H15	V64A	B17	V64A	P24	V64B	F04	V64B	D09	V64B	P14	V64B	G20	RO	1
CDIQ0485	B08	CDIV0488	A04	305.1086	V64A	O02	V64A	L07	V64A	H15	V64A	A18	V64A	O23	V64B	P03	V64B	G09	V64B	F14	V64B	P17	RB	1
CDIQ0485	D08	CDIV0488	B04	369.0034	V64A	D03	V64A	I06	V64A	A15	V64A	N16	V64B	F01	V64B	C06	V64B	O10	V64B	G16	V64B	E21	RD	1
CDIQ0485	F08	CDIV0488	C04	280.0592	V64A	B05	V64A	I06	V64A	P11	V64A	L20	V64A	J21	V64B	F03	V64B	H11	V64B	I14	V64B	B19	RF	1
CDIQ0485	H08	CDIV0488	D04	171.0354	V64A	D06	V64A	D09	V64A	C15	V64A	M19	V64A	I24	V64B	M01	V64B	N10	V64B	P14	V64B	C21	RH	1
CDIQ0485	J08	CDIV0488	E04	182.0402	V64A	C03	V64A	G09	V64A	O12	V64A	J19	V64A	G24	V64B	J01	V64B	I07	V64B	K13	V64B	I19	RJ	1
CDIQ0485	L08	CDIV0488	F04	183.0718	V64A	G01	V64A	L06	V64A	G11	V64A	D19	V64A	E24	V64B	L03	V64B	M07	V64B	H15	V64B	C18	RL	1
CDIQ0485	N08	CDIV0488	G04	381.1147	V64A	G06	V64A	O09	V64A	F16	V64A	O17	V64A	O21	V64B	D06	V64B	E07	V64B	M11	V64B	I19	RN	1
CDIQ0485	P08	CDIV0488	H04	298.1100	V64A	A03	V64A	L05	V64A	F14	V64A	C19	V64A	F22	V64B	N04	V64B	H08	V64B	P12	V64B	M20	RP	1
CDIQ0485	A09	CDIV0485	A05	418.2369	V64A	B06	V64A	J10	V64A	H13	V64A	B17	V64A	N22	V64B	F03	V64B	F11	V64B	D15	V64B	B20	RA	1
CDIQ0485	C09	CDIV0485	B05	448.2111	V64A	E02	V64A	H09	V64A	B14	V64A	G17	V64A	K23	V64B	B06	V64B	E10	V64B	K14	V64B	H18	RC	1
CDIQ0485	E09	CDIV0485	C05	383.2321	V64A	P03	V64A	I07	V64A	C14	V64A	I16	V64A	I22	V64B	D05	V64B	E10	V64B	F13	V64B	E18	RE	1
CDIQ0485	G09	CDIV0485	D05	431.2321	V64A	A02	V64A	O07	V64A	H11	V64A	O17	V64A	L21	V64B	K04	V64B	P09	V64B	J11	V64B	C21	RG	1
CDIQ0485	I09	CDIV0485	E05	464.2900	V64A	E06	V64A	N05	V64A	D14	V64A	I18	V64A	B23	V64B	K04	V64B	F09	V64B	D14	V64B	H20	RI	1
CDIQ0485	K09	CDIV0485	F05	409.2478	V64A	G01	V64A	D08	V64A	G13	V64A	K17	V64A	I23	V64B	A04	V64B	B10	V64B	B16	V64B	J18	RK	1
CDIQ0485	M09	CDIV0485	G05	409.2478	V64A	J04	V64A	I10	V64A	E13	V64A	J20	V64B	A01	V64B	D04	V64B	A08	V64B	F13	V64B	O17	RM	1
CDIQ0485	O09	CDIV0485	H05	366.1150	V64A	M04	V64A	B10	V64A	L14	V64A	B19	V64A	J24	V64B	O02	V64B	N08	V64B	P12	V64B	E19	RO	1
CDIQ0485	B09	CDIV0487	A05	442.1199	V64A	O03	V64A	F08	V64A	D14	V64A	P20	V64B	D01	V64B	J02	V64B	H12	V64B	K13	V64B	L20	RB	1
CDIQ0485	D09	CDIV0487	B05	321.1035	V64A	C06	V64A	O06	V64A	G16	V64A	K19	V64B	C01	V64B	G05	V64B	C08	V64B	M16	V64B	L20	RD	1
CDIQ0485	F09	CDIV0487	C05	319.0878	V64A	C02	V64A	P07	V64A	B13	V64A	N19	V64A	I23	V64B	P04	V64B	O09	V64B	K14	V64B	A22	RF	1
CDIQ0485	H09	CDIV0487	D05	473.1508	V64A	C06	V64A	G08	V64A	A16	V64A	C18	V64A	J24	V64B	L04	V64B	P07	V64B	L15	V64B	F21	RH	1
CDIQ0485	J09	CDIV0487	E05	427.1453	V64A	B01	V64A	B10	V64A	E12	V64A	D20	V64A	B22	V64B	O02	V64B	H09	V64B	E15	V64B	N20	RJ	1
CDIQ0485	L09	CDIV0487	F05	418.1562	V64A	D01	V64A	F08	V64A	P11	V64A	O15	V64A	J21	V64B	N04	V64B	C09	V64B	A13	V64B	P19	RL	1
CDIQ0485	N09	CDIV0487	G05	428.2134	V64A	F02	V64A	L10	V64A	O13	V64A	F17	V64A	B23	V64B	C04	V64B	O10	V64B	J14	V64B	E17	RN	1
CDIQ0485	P09	CDIV0487	H05	347.1191	V64A	D04	V64A	J07	V64A	O14	V64A	C20	V64A	H21	V64B	I02	V64B	K07	V64B	A15	V64B	E21	RP	1
CDIQ0485	A10	CDIV0486	A05	287.1708	V64A	G02	V64A	A09	V64A	D15	V64A	E20	V64A	O21	V64B	K03	V64B	C10	V64B	F16	V64B	N17	RA	1
CDIQ0485	C10	CDIV0486	B05	306.2130	V64A	I02	V64A	O06	V64A	E16	V64A	L19	V64B	H02	V64B	I05	V64B	A11	V64B	J11	V64B	B19	RC	1
CDIQ0485	E10	CDIV0486	C05	301.1613	V64A	F02	V64A	J05	V64A	F14	V64A	O20	V64A	L24	V64B	P05	V64B	I10	V64B	A14	V64B	H19	RE	1
CDIQ0485	G10	CDIV0486	D05	251.1708	V64A	B06	V64A	B08	V64A	F13	V64A	P18	V64A	P22	V64B	N01	V64B	N08	V64B	B15	V64B	N19	RG	1
CDIQ0485	I10	CDIV0486	E05	358.1715	V64A	M01	V64A	A08	V64A	N11	V64A	B19	V64A	K23	V64B	I06	V64B	M08	V64B	H15	V64B	C20	RI	1
CDIQ0485	K10	CDIV0486	F05	318.1402	V64A	F02	V64A	P06	V64A	I14	V64A	G19	V64A	B21	V64B	A06	V64B	A11	V64B	O12	V64B	M19	RK	1
CDIQ0485	M10	CDIV0486	G05	252.1660	V64A	I03	V64A	G08	V64A	D15	V64A	E20	V64A	G22	V64B	J06	V64B	E12	V64B	I16	V64B	M19	RM	1
CDIQ0485	O10	CDIV0486	H05	300.1660	V64A	H05	V64A	C10	V64A	C15	V64A	H17	V64A	H24	V64B	K02	V64B	P08	V64B	K11	V64B	C18	RO	1
CDIQ0485	B10	CDIV0488	A05	307.0791	V64A	E04	V64A	P05	V64A	A16	V64A	M17	V64A	M21	V64B	E03	V64B	E10	V64B	B15	V64B	E17	RB	1
CDIQ0485	D10	CDIV0488	B05	252.0279	V64A	O02	V64A	O10	V64A	C12	V64A	I20	V64A	H22	V64B	O03	V64B	D09	V64B	N11	V64B	B18	RD	1
CDIQ0485	F10	CDIV0488	C05	226.0598	V64A	C01	V64A	C08	V64A	M13	V64A	B17	V64A	L23	V64B	J05	V64B	G12	V64B	L14	V64B	J20	RF	1
CDIQ0485	H10	CDIV0488	D05	256.0783	V64A	I01	V64A	F07	V64A	N12	V64A	E17	V64A	J22	V64B	A04	V64B	M08	V64B	A15	V64B	G22	RH	1
CDIQ0485	J10	CDIV0488	E05	281.1164	V64A	N01	V64A	I06	V64A	C15	V64A	M15	V64A	J24	V64B	A04	V64B	A09	V64B	M11	V64B	O19	RJ	1
CDIQ0485	L10	CDIV0488	F05	142.0452	V64A	O01	V64A	N07	V64A	B12	V64A	H19	V64A	D24	V64B	B04	V64B	O08	V64B	P12	V64B	L18	RL	1
CDIQ0485	N10	CDIV0488	G05	283.1065	V64A	J04	V64A	D09	V64A	N12	V64A	H18	V64B	C02	V64B	A06	V64B	F11	V64B	M15	V64B	D20	RN	1
CDIQ0485	P10	CDIV0488	H05	213.0572	V64A	L03	V64A	M05	V64A	E12	V64A	D17	V64A	J22	V64B	J04	V64B	M08	V64B	E15	V64B	F19	RP	1
CDIQ0485	A11	CDIV0485	A06	420.1798	V64A	L02	V64A	K09	V64A	G15	V64A	P20	V64A	N24	V64B	A06	V64B	E09	V64B	F14	V64B	J20	RA	1
CDIQ0485	C11	CDIV0485	B06	390.1692	V64A	I02	V64A	K07	V64A	E13	V64A	L17	V64A	H22	V64B	H05	V64B	G09	V64B	L14	V64B	L19	RC	1
CDIQ0485	E11	CDIV0485	C06	360.1586	V64A	N04	V64A	O07	V64A	L12	V64A	G20	V64A	G23	V64B	F05	V64B	C09	V64B	L11	V64B	F17	RE	1
CDIQ0485	G11	CDIV0485	D06	404.1848	V64A	L04	V64A	K05	V64A	C11	V64A	B17	V64A	F24	V64B	L06	V64B	F12	V64B	K14	V64B	L20	RG	1
CDIQ0485	I11	CDIV0485	E06	454.0641	V64A	A06	V64A	K05	V64A	I11	V64A	D19	V64B	C01	V64B	J05	V64B	O07	V64B	C13	V64B	B20	RI	1
CDIQ0485	K11	CDIV0485	F06	421.2478	V64A	A04	V64A	K05	V64A	O13	V64A	J20	V64A	N22	V64B	M01	V64B	I09	V64B	N16	V64B	H22	RK	1
CDIQ0485	M11	CDIV0485	G06	428.2212	V64A	L03	V64A	N06	V64A	A12	V64A	D19	V64A	A22	V64B	H04	V64B	O07	V64B	K16	V64B	L18	RM	1
CDIQ0485	O11	CDIV0485	H06	366.2056	V64A	B01	V64A	B09	V64A	L13	V64A	B20	V64B	H02	V64B	D03	V64B	N10	V64B	O16	V64B	O17	RO	1
CDIQ0485	B11	CDIV0487	A06	436.1821	V64A	C01	V64A	P08	V64A	G14	V64A	D19	V64B	G02	V64B	J02	V64B	L07	V64B	N14	V64B	F19	RB	1
CDIQ0485	D11	CDIV0487	B06	423.1617	V64A	C05	V64A	J07	V64A	C14	V64A	F20	V64A	O22	V64B	I05	V64B	H07	V64B	M11	V64B	G19	RD	1
CDIQ0485	F11	CDIV0487	C06	403.1453	V64A	G02	V64A	A10	V64A	P11	V64A	N16	V64B	D01	V64B	N06	V64B	B09	V64B	C14	V64B	K19	RF	1
CDIQ0485	H11	CDIV0487	D06	374.1664	V64A	A04	V64A	L06	V64A	B13	V64A	J15	V64A	G22	V64B	O04	V64B	O07	V64B	L16	V64B	G17	RH	1
CDIQ0485	J11	CDIV0487	E06	401.0852	V64A	G03	V64A	I08	V64A	P14	V64A	C17	V64A	C21	V64B	E03	V64B	B11	V64B	D14	V64B	N19	RJ	1
CDIQ0485	L11	CDIV0487	F06	368.1195	V64A	L03	V64A	J08	V64A	D16	V64A	N16	V64B	C02	V64B	N05	V64B	H08	V64B	J15	V64B	P19	RL	1
CDIQ0485	N11	CDIV0487	G06	441.1610	V64A	H05	V64A	L09	V64A	F14	V64A	D18	V64A	I24	V64B	J05	V64B	C11	V64B	I14	V64B	L18	RN	1
CDIQ0485	P11	CDIV0487	H06	348.1508	V64A	B01	V64A	C09	V64A	I11	V64A	K19	V64A	N21	V64B	J02	V64B	A11	V64B	P15	V64B	K19	RP	1
CDIQ0485	A12	CDIV0486	A06	287.1344	V64A	O01	V64A	O06	V64A	J11	V64A	J16	V64A	F21	V64B	D04	V64B	F12	V64B	K13	V64B	L17	RA	1
CDIQ0485	C12	CDIV0486	B06	368.2286	V64A	G02	V64A	P10	V64A	O13	V64A	M20	V64A	K24	V64B	H06	V64B	D12	V64B	K12	V64B	F19	RC	1
CDIQ0485	E12	CDIV0486	C06	343.1606	V64A	N01	V64A	K08	V64A	C16	V64A	O20	V64A	A22	V64B	N04	V64B	D09	V64B	I12	V64B	M20	RE	1
CDIQ0485	G12	CDIV0486	D06	314.1817	V64A	P03	V64A	J05	V64A	L14	V64A	L17	V64B	H01	V64B	K03	V64B	C11	V64B	M16	V64B	E17	RG	1
CDIQ0485	I12	CDIV0486	E06	404.1406	V64A	N03	V64A	P09	V64A	F15	V64A	A19	V64A	K24	V64B	M01	V64B	K08	V64B	A15	V64B	A21	RI	1
CDIQ0485	K12	CDIV0486	F06	426.1249	V64A	J01	V64A	B07	V64A	O13	V64A	C18	V64A	M21	V64B	O05	V64B	A08	V64B	P14	V64B	K19	RK	1
CDIQ0485	M12	CDIV0486	G06	418.1562	V64A	B02	V64A	H08	V64A	B13	V64A	F20	V64B	G02	V64B	D06	V64B	O08	V64B	B15	V64B	E22	RM	1
CDIQ0485	O12	CDIV0486	H06	305.1086	V64A	C03	V64A	L10	V64A	N12	V64A	A19	V64A	G21	V64B	D04	V64B	C12	V64B	C14	V64B	I17	RO	1
CDIQ0485	B12	CDIV0488	A06	184.0306	V64A	H06	V64A	P07	V64A	G11	V64A	I15	V64A	J21	V64B	L03	V64B	O07	V64B	I13	V64B	E17	RB	1
CDIQ0485	D12	CDIV0488	B06	181.0925	V64A	H04	V64A	N08	V64A	F15	V64A	I19	V64B	H01	V64B	K01	V64B	C07	V64B	P16	V64B	C21	RD	1
CDIQ0485	F12	CDIV0488	C06	261.0823	V64A	P02	V64A	C10	V64A	G15	V64A	J19	V64A	K21	V64B	N05	V64B	P09	V64B	J15	V64B	G19	RF	1
CDIQ0485	H12	CDIV0488	D06	166.0313	V64A	K04	V64A	K08	V64A	D16	V64A	N18	V64A	E22	V64B	J05	V64B	H09	V64B	L13	V64B	M17	RH	1
CDIQ0485	J12	CDIV0488	E06	186.0285	V64A	F05	V64A	E07	V64A	N12	V64A	L19	V64A	P23	V64B	A06	V64B	E08	V64B	C15	V64B	J19	RJ	1
CDIQ0485	L12	CDIV0488	F06	437.0902	V64A	H04	V64A	E07	V64A	P14	V64A	O19	V64B	B02	V64B	H04	V64B	F09	V64B	C14	V64B	C21	RL	1
CDIQ0485	N12	CDIV0488	G06	274.0776	V64A	G02	V64A	O07	V64A	C11	V64A	M15	V64A	H22	V64B	F05	V64B	F11	V64B	P13	V64B	H17	RN	1
CDIQ0485	P12	CDIV0488	H06	238.0024	V64A	O02	V64A	B10	V64A	D16	V64A	H20	V64A	H22	V64B	H03	V64B	L10	V64B	P15	V64B	K19	RP	1
CDIQ0485	A13	CDIV0485	A07	473.2063	V64A	N01	V64A	N08	V64A	D14	V64A	F20	V64A	B22	V64B	M05	V64B	H10	V64B	O14	V64B	O20	RA	1
CDIQ0485	C13	CDIV0485	B07	367.2008	V64A	D04	V64A	P06	V64A	O13	V64A	O20	V64A	F22	V64B	A04	V64B	D08	V64B	C15	V64B	I17	RC	1
CDIQ0485	E13	CDIV0485	C07	394.1197	V64A	B02	V64A	N08	V64A	B11	V64A	J17	V64A	K24	V64B	G04	V64B	A07	V64B	K11	V64B	D21	RE	1
CDIQ0485	G13	CDIV0485	D07	374.1743	V64A	A05	V64A	M10	V64A	E14	V64A	P19	V64A	F24	V64B	O02	V64B	C11	V64B	A13	V64B	C21	RG	1
CDIQ0485	I13	CDIV0485	E07	388.1899	V64A	J01	V64A	E07	V64A	O11	V64A	L17	V64A	M24	V64B	K03	V64B	J09	V64B	P11	V64B	M17	RI	1
CDIQ0485	K13	CDIV0485	F07	397.2114	V64A	H06	V64A	K10	V64A	K11	V64A	L16	V64A	B22	V64B	P04	V64B	A12	V64B	D15	V64B	B18	RK	1
CDIQ0485	M13	CDIV0485	G07	340.1899	V64A	D05	V64A	K06	V64A	I14	V64A	K16	V64A	I21	V64B	A06	V64B	I09	V64B	C13	V64B	H22	RM	1
CDIQ0485	O13	CDIV0485	H07	354.1692	V64A	A04	V64A	H08	V64A	H16	V64A	E17	V64A	D21	V64B	G04	V64B	D12	V64B	B14	V64B	N17	RO	1
CDIQ0485	B13	CDIV0487	A07	357.1035	V64A	G06	V64A	H07	V64A	H11	V64A	J18	V64A	P22	V64B	H04	V64B	N08	V64B	C15	V64B	F18	RB	1
CDIQ0485	D13	CDIV0487	B07	397.1348	V64A	D03	V64A	P05	V64A	N11	V64A	I15	V64A	I24	V64B	P06	V64B	M07	V64B	H16	V64B	E19	RD	1
CDIQ0485	F13	CDIV0487	C07	395.1555	V64A	E02	V64A	M07	V64A	A16	V64A	M17	V64A	G23	V64B	A05	V64B	G10	V64B	O11	V64B	E21	RF	1
CDIQ0485	H13	CDIV0487	D07	411.1140	V64A	F02	V64A	E09	V64A	H11	V64A	L20	V64A	H21	V64B	G04	V64B	H10	V64B	P13	V64B	P17	RH	1
CDIQ0485	J13	CDIV0487	E07	319.1242	V64A	D02	V64A	E10	V64A	P13	V64A	L19	V64B	B01	V64B	J01	V64B	B08	V64B	N12	V64B	C21	RJ	1
CDIQ0485	L13	CDIV0487	F07	347.1555	V64A	I01	V64A	B09	V64A	A16	V64A	B18	V64B	D01	V64B	I03	V64B	M10	V64B	H15	V64B	H20	RL	1
CDIQ0485	N13	CDIV0487	G07	381.1399	V64A	M01	V64A	I06	V64A	L13	V64A	O19	V64A	C22	V64B	F06	V64B	P07	V64B	G15	V64B	C18	RN	1
CDIQ0485	P13	CDIV0487	H07	335.1191	V64A	K01	V64A	B08	V64A	L11	V64A	F18	V64B	G02	V64B	B03	V64B	F12	V64B	J15	V64B	E20	RP	1
CDIQ0485	A14	CDIV0486	A07	367.1242	V64A	I04	V64A	D09	V64A	C11	V64A	P16	V64A	D24	V64B	K04	V64B	P09	V64B	A14	V64B	L18	RA	1
CDIQ0485	C14	CDIV0486	B07	321.1035	V64A	N03	V64A	E10	V64A	H14	V64A	D17	V64A	D24	V64B	K06	V64B	K07	V64B	D16	V64B	C17	RC	1
CDIQ0485	E14	CDIV0486	C07	436.1821	V64A	H01	V64A	E07	V64A	F12	V64A	O19	V64A	M21	V64B	B04	V64B	E07	V64B	K12	V64B	N18	RE	1
CDIQ0485	G14	CDIV0486	D07	367.1242	V64A	F06	V64A	J10	V64A	B14	V64A	K20	V64A	E23	V64B	A05	V64B	F10	V64B	P11	V64B	N20	RG	1
CDIQ0485	I14	CDIV0486	E07	424.0860	V64A	E04	V64A	O08	V64A	F16	V64A	L15	V64A	C24	V64B	M01	V64B	E08	V64B	N11	V64B	D22	RI	1
CDIQ0485	K14	CDIV0486	F07	365.0852	V64A	D03	V64A	I09	V64A	F14	V64A	E19	V64A	I24	V64B	J03	V64B	B09	V64B	N12	V64B	J17	RK	1
CDIQ0485	M14	CDIV0486	G07	434.1431	V64A	M04	V64A	B07	V64A	I12	V64A	I18	V64A	P24	V64B	H03	V64B	E09	V64B	M11	V64B	B21	RM	1
CDIQ0485	O14	CDIV0486	H07	442.1118	V64A	M04	V64A	N07	V64A	P11	V64A	M17	V64A	C24	V64B	H03	V64B	M08	V64B	F15	V64B	F20	RO	1
CDIQ0485	B14	CDIV0488	A07	246.0463	V64A	H03	V64A	L10	V64A	A14	V64A	G20	V64A	M22	V64B	L05	V64B	G07	V64B	E14	V64B	B18	RB	1
CDIQ0485	D14	CDIV0488	B07	198.0173	V64A	F04	V64A	A08	V64A	J11	V64A	G19	V64B	G01	V64B	J01	V64B	O09	V64B	D15	V64B	J18	RD	1
CDIQ0485	F14	CDIV0488	C07	144.0067	V64A	A01	V64A	I06	V64A	A14	V64A	H19	V64A	M23	V64B	M06	V64B	I10	V64B	N14	V64B	E22	RF	1
CDIQ0485	H14	CDIV0488	D07	156.0609	V64A	G01	V64A	C09	V64A	L14	V64A	L17	V64A	P23	V64B	A04	V64B	G12	V64B	N12	V64B	N18	RH	1
CDIQ0485	J14	CDIV0488	E07	276.0755	V64A	F01	V64A	J05	V64A	H15	V64A	F20	V64B	G01	V64B	E03	V64B	K09	V64B	L11	V64B	O19	RJ	1
CDIQ0485	L14	CDIV0488	F07	214.0598	V64A	C05	V64A	M10	V64A	K12	V64A	I17	V64A	I21	V64B	L06	V64B	B08	V64B	K16	V64B	G18	RL	1
CDIQ0485	N14	CDIV0488	G07	170.0150	V64A	E01	V64A	M09	V64A	F12	V64A	K15	V64A	J22	V64B	N02	V64B	K07	V64B	P15	V64B	E19	RN	1
CDIQ0485	P14	CDIV0488	H07	456.2624	V64A	J02	V64A	P07	V64A	O11	V64A	L19	V64A	I22	V64B	P04	V64B	E08	V64B	E16	V64B	F20	RP	1
CDIQ0485	A15	CDIV0485	A08	390.1692	V64A	A03	V64A	O08	V64A	F11	V64A	L15	V64A	C24	V64B	B03	V64B	M09	V64B	P13	V64B	N20	RA	1
CDIQ0485	C15	CDIV0485	B08	400.1899	V64A	M01	V64A	D08	V64A	M14	V64A	D20	V64A	A23	V64B	I05	V64B	L07	V64B	K15	V64B	J18	RC	1
CDIQ0485	E15	CDIV0485	C08	443.2321	V64A	M03	V64A	J05	V64A	G15	V64A	A18	V64A	D24	V64B	D03	V64B	N09	V64B	K14	V64B	E17	RE	1
CDIQ0485	G15	CDIV0485	D08	380.2212	V64A	O04	V64A	E07	V64A	M12	V64A	N16	V64A	P22	V64B	L02	V64B	F12	V64B	I13	V64B	I18	RG	1
CDIQ0485	I15	CDIV0485	E08	356.1848	V64A	J03	V64A	H08	V64A	G14	V64A	D17	V64A	F21	V64B	M04	V64B	N10	V64B	J13	V64B	J20	RI	1
CDIQ0485	K15	CDIV0485	F08	326.1743	V64A	D06	V64A	M06	V64A	B14	V64A	O18	V64A	J24	V64B	E03	V64B	O09	V64B	P16	V64B	H22	RK	1
CDIQ0485	M15	CDIV0485	G08	410.2430	V64A	B01	V64A	L05	V64A	N12	V64A	J15	V64A	H23	V64B	B05	V64B	K07	V64B	M11	V64B	D21	RM	1
CDIQ0485	O15	CDIV0485	H08	395.2321	V64A	A06	V64A	L10	V64A	N13	V64A	G19	V64A	P22	V64B	I02	V64B	F07	V64B	M14	V64B	K20	RO	1
CDIQ0485	B15	CDIV0487	A08	363.1504	V64A	H02	V64A	B07	V64A	D12	V64A	B19	V64A	F22	V64B	H03	V64B	G09	V64B	L15	V64B	D18	RB	1
CDIQ0485	D15	CDIV0487	B08	385.1712	V64A	I02	V64A	B08	V64A	D13	V64A	K19	V64B	A02	V64B	P01	V64B	B08	V64B	A15	V64B	E18	RD	1
CDIQ0485	F15	CDIV0487	C08	349.1348	V64A	D01	V64A	O07	V64A	D14	V64A	O18	V64A	N21	V64B	E03	V64B	M07	V64B	H13	V64B	C21	RF	1
CDIQ0485	H15	CDIV0487	D08	377.1661	V64A	B04	V64A	P09	V64A	L14	V64A	F20	V64A	B24	V64B	J04	V64B	P08	V64B	A16	V64B	M17	RH	1
CDIQ0485	J15	CDIV0487	E08	333.1399	V64A	M01	V64A	D08	V64A	F12	V64A	B20	V64B	H02	V64B	L01	V64B	C07	V64B	P11	V64B	A18	RJ	1
CDIQ0485	L15	CDIV0487	F08	388.1821	V64A	D03	V64A	H10	V64A	E15	V64A	N17	V64A	L21	V64B	O06	V64B	E12	V64B	P13	V64B	C19	RL	1
CDIQ0485	N15	CDIV0487	G08	359.1555	V64A	A06	V64A	I10	V64A	H11	V64A	J15	V64A	E21	V64B	P01	V64B	P10	V64B	J13	V64B	E19	RN	1
CDIQ0485	P15	CDIV0487	H08	411.1504	V64A	G04	V64A	M09	V64A	G16	V64A	P20	V64B	E01	V64B	H06	V64B	E10	V64B	I12	V64B	L20	RP	1
CDIQ0485	A16	CDIV0486	A08	394.1118	V64A	D01	V64A	G07	V64A	G14	V64A	C20	V64A	E21	V64B	B05	V64B	E11	V64B	N11	V64B	O18	RA	1
CDIQ0485	C16	CDIV0486	B08	434.1431	V64A	C03	V64A	I06	V64A	I14	V64A	H20	V64A	P22	V64B	N05	V64B	C12	V64B	J13	V64B	E19	RC	1
CDIQ0485	E16	CDIV0486	C08	446.0703	V64A	J03	V64A	M05	V64A	F12	V64A	A19	V64A	G24	V64B	L03	V64B	P07	V64B	K12	V64B	G20	RE	1
CDIQ0485	G16	CDIV0486	D08	374.0492	V64A	F03	V64A	P09	V64A	E16	V64A	J18	V64B	B02	V64B	C05	V64B	I09	V64B	G16	V64B	B22	RG	1
CDIQ0485	I16	CDIV0486	E08	401.0852	V64A	F01	V64A	K05	V64A	A13	V64A	J17	V64A	B22	V64B	P04	V64B	O09	V64B	G13	V64B	C21	RI	1
CDIQ0485	K16	CDIV0486	F08	325.0539	V64A	H01	V64A	C08	V64A	C14	V64A	M19	V64A	N21	V64B	A04	V64B	K10	V64B	A16	V64B	E18	RK	1
CDIQ0485	M16	CDIV0486	G08	353.0852	V64A	F04	V64A	C10	V64A	F15	V64A	N18	V64B	F01	V64B	M03	V64B	O09	V64B	P14	V64B	A22	RM	1
CDIQ0485	O16	CDIV0486	H08	341.0489	V64A	F03	V64A	N08	V64A	M13	V64A	I19	V64A	C22	V64B	I06	V64B	C10	V64B	M16	V64B	L19	RO	1
CDIQ0485	B16	CDIV0488	A08	412.1998	V64A	D02	V64A	D08	V64A	I12	V64A	A18	V64B	G02	V64B	P06	V64B	B11	V64B	L14	V64B	C19	RB	1
CDIQ0485	D16	CDIV0488	B08	251.1344	V64A	F04	V64A	D10	V64A	G15	V64A	B17	V64B	C02	V64B	O03	V64B	L07	V64B	B14	V64B	E22	RD	1
CDIQ0485	F16	CDIV0488	C08	136.0637	V64A	C01	V64A	P06	V64A	E15	V64A	P19	V64B	G01	V64B	F06	V64B	F10	V64B	A14	V64B	F18	RF	1
CDIQ0485	H16	CDIV0488	D08	192.0899	V64A	C05	V64A	O08	V64A	E16	V64A	K19	V64B	D02	V64B	B03	V64B	K08	V64B	J15	V64B	P17	RH	1
CDIQ0485	J16	CDIV0488	E08	316.1212	V64A	D03	V64A	M10	V64A	C11	V64A	E20	V64A	E21	V64B	O05	V64B	F11	V64B	H15	V64B	F17	RJ	1
CDIQ0485	L16	CDIV0488	F08	326.1168	V64A	A01	V64A	P08	V64A	P13	V64A	B19	V64B	F01	V64B	K05	V64B	E11	V64B	N14	V64B	A20	RL	1
CDIQ0485	N16	CDIV0488	G08	282.0917	V64A	D04	V64A	G07	V64A	B14	V64A	K16	V64B	G02	V64B	I03	V64B	F11	V64B	F16	V64B	P17	RN	1
CDIQ0485	P16	CDIV0488	H08	294.1117	V64A	E02	V64A	I07	V64A	O13	V64A	P20	V64A	L24	V64B	N06	V64B	G07	V64B	N13	V64B	C22	RP	1
